"STIME"	"NE_ID"	"OBJID"	"A_PARTYLOCATION"	"B_PARTYLOCATION"	"A_PARTYCARRIER"	"B_PARTYCARRIER"	"A_PARTYTECHNOLOGY"	"B_PARTYTECHNOLOGY"	"A_PARTYNUMBER"	"CODEC"	"MCC"	"MNC"	"LAC"	"CELLID"	"CHANNEL"	"SIGNAL_LEVEL"	"CALLTYPE"	"DIALINGTIME_CET"	"CONNECTTIME_CET"	"CALLSETUPDURATION"	"CALLSETUPSUCCESSRATIO"	"CONNECTSETUPDURATION"	"CONNECTSETUPSUCCESSRATIO"	"CALLDROPRATIO"	"CALLSERVICEAVAILABILITY"	"AUDIOLOOPS_AB"	"AUDIOLOOPS_BA"	"MOS_AB"	"MOS_AB_SUM"	"MOS_BA"	"MOS_BA_SUM"	"SPEECHDELAY_AB"	"SPEECHDELAY_AB_SUM"	"SPEECHDELAY_BA"	"SPEECHDELAY_BA_SUM"	"MTEXPECTED_AB"	"MTEXPECTED_BA"	"MTRECORDED_AB"	"MTRECORDED_BA"	"MTSUCCESSRATE"
"190220 13:03"	"CALL"	"396"	"Darmstadt"	"Darmstadt"	"Telekom 8"	"Telekom 7"	"NGN ISDN"	"NGN ISDN"	"61519578781"	"G722"	"0"	"0"	"0"	"0"	"0"	"0"	"NGN to NGN with Dataload"	"2019.02.20 13:03:20"	"2019.02.20 13:03:21"	"266"	"100"	"375"	"100"	"0"	"1"	"2"	"2"	"4.47"	"8.94"	"4.48"	"8.97"	"47.139"	"94.278"	"50.777"	"101.554"	"12"	"12"	"12"	"12"	"100"
"190220 13:03"	"CALL"	"397"	"Darmstadt"	"Darmstadt"	"Telekom 2"	"Telekom"	"NGN ISDN"	"ISDN"	"61511535878"	"G711"	"0"	"0"	"0"	"0"	"0"	"0"	"NGN to ISDN with Dataload"	"2019.02.20 13:03:51"	"2019.02.20 13:03:53"	"1819"	"100"	"1942"	"100"	"0"	"1"	"2"	"2"	"3.59"	"7.19"	"3.6"	"7.21"	"50.004"	"100.008"	"58.86"	"117.72"	"12"	"12"	"12"	"12"	"100"
"190220 13:03"	"CALL"	"398"	"Darmstadt"	"Darmstadt"	"Telekom 4"	"Telekom"	"NGN ISDN"	"ISDN"	"61516673685"	"G711"	"0"	"0"	"0"	"0"	"0"	"0"	"NGN to ISDN with Dataload"	"2019.02.20 13:03:53"	"2019.02.20 13:03:55"	"1899"	"100"	"1977"	"100"	"0"	"1"	"2"	"2"	"3.62"	"7.24"	"3.67"	"7.35"	"49.515"	"99.03"	"57.152"	"114.304"	"12"	"12"	"12"	"12"	"100"
"190220 13:03"	"CALL"	"399"	"Darmstadt"	"Darmstadt"	"Telekom 1"	"Telekom"	"NGN ISDN"	"ISDN"	"61518606372"	"G711"	"0"	"0"	"0"	"0"	"0"	"0"	"NGN to ISDN with Dataload"	"2019.02.20 13:03:53"	"2019.02.20 13:03:55"	"1721"	"100"	"1843"	"100"	"0"	"1"	"2"	"2"	"3.58"	"7.16"	"3.59"	"7.18"	"49.993"	"99.987"	"58.715"	"117.429"	"12"	"12"	"12"	"12"	"100"
"190220 13:03"	"CALL"	"400"	"Darmstadt"	"Darmstadt"	"Telekom 3"	"Telekom"	"NGN ISDN"	"ISDN"	"61516673686"	"G711"	"0"	"0"	"0"	"0"	"0"	"0"	"NGN to ISDN with Dataload"	"2019.02.20 13:03:54"	"2019.02.20 13:03:56"	"1772"	"100"	"1896"	"100"	"0"	"1"	"2"	"2"	"3.62"	"7.24"	"3.62"	"7.24"	"50.389"	"100.779"	"59.256"	"118.512"	"12"	"12"	"12"	"12"	"100"
"190220 13:06"	"CALL"	"401"	"Darmstadt"	"Darmstadt"	"Telekom"	"Telekom 4"	"ISDN"	"NGN ISDN"	"91244963415"	"G711"	"0"	"0"	"0"	"0"	"0"	"0"	"ISDN to NGN"	"2019.02.20 13:06:13"	"2019.02.20 13:06:16"	"3139"	"100"	"3201"	"100"	"0"	"1"	"2"	"2"	"3.62"	"7.24"	"3.56"	"7.12"	"60.431"	"120.863"	"50.579"	"101.158"	"12"	"12"	"12"	"12"	"100"
"190220 13:06"	"CALL"	"402"	"Darmstadt"	"Darmstadt"	"Telekom"	"Telekom 2"	"ISDN"	"NGN ISDN"	"91244963413"	"G711"	"0"	"0"	"0"	"0"	"0"	"0"	"ISDN to NGN"	"2019.02.20 13:06:14"	"2019.02.20 13:06:17"	"3255"	"100"	"3289"	"100"	"0"	"1"	"2"	"2"	"3.61"	"7.22"	"3.63"	"7.26"	"62.504"	"125.009"	"49.964"	"99.928"	"12"	"12"	"12"	"12"	"100"
"190220 13:06"	"CALL"	"403"	"Darmstadt"	"Darmstadt"	"Telekom"	"Telekom 1"	"ISDN"	"NGN ISDN"	"91244963412"	"G711"	"0"	"0"	"0"	"0"	"0"	"0"	"ISDN to NGN"	"2019.02.20 13:06:14"	"2019.02.20 13:06:17"	"2921"	"100"	"3050"	"100"	"0"	"1"	"2"	"2"	"3.61"	"7.21"	"3.64"	"7.28"	"62.015"	"124.03"	"51.558"	"103.116"	"12"	"12"	"12"	"12"	"100"
"190220 13:06"	"CALL"	"404"	"Darmstadt"	"Darmstadt"	"Telekom"	"Telekom 3"	"ISDN"	"NGN ISDN"	"91244963414"	"G711"	"0"	"0"	"0"	"0"	"0"	"0"	"ISDN to NGN"	"2019.02.20 13:06:15"	"2019.02.20 13:06:19"	"3460"	"100"	"3499"	"100"	"0"	"1"	"2"	"2"	"3.61"	"7.21"	"3.6"	"7.21"	"61.077"	"122.155"	"52.714"	"105.428"	"12"	"12"	"12"	"12"	"100"
"190220 13:07"	"CALL"	"405"	"Darmstadt"	"Darmstadt"	"Telekom"	"Telekom 4"	"ISDN"	"NGN ISDN"	"91244963415"	"G711"	"0"	"0"	"0"	"0"	"0"	"0"	"ISDN to NGN with Dataload"	"2019.02.20 13:07:57"	"2019.02.20 13:08:00"	"3046"	"100"	"3161"	"100"	"0"	"1"	"2"	"2"	"3.63"	"7.25"	"3.65"	"7.3"	"59.866"	"119.733"	"53.654"	"107.308"	"12"	"12"	"12"	"12"	"100"
"190220 13:07"	"CALL"	"406"	"Darmstadt"	"Darmstadt"	"Telekom"	"Telekom 2"	"ISDN"	"NGN ISDN"	"91244963413"	"G711"	"0"	"0"	"0"	"0"	"0"	"0"	"ISDN to NGN with Dataload"	"2019.02.20 13:07:58"	"2019.02.20 13:08:01"	"3284"	"100"	"3330"	"100"	"0"	"1"	"2"	"2"	"3.64"	"7.27"	"3.64"	"7.28"	"60.845"	"121.691"	"53.237"	"106.474"	"12"	"12"	"12"	"12"	"100"
"190220 13:07"	"CALL"	"407"	"Darmstadt"	"Darmstadt"	"Telekom"	"Telekom 3"	"ISDN"	"NGN ISDN"	"91244963414"	"G711"	"0"	"0"	"0"	"0"	"0"	"0"	"ISDN to NGN with Dataload"	"2019.02.20 13:07:59"	"2019.02.20 13:08:02"	"3270"	"100"	"3425"	"100"	"0"	"1"	"2"	"2"	"3.62"	"7.23"	"3.62"	"7.24"	"60.085"	"120.171"	"54.904"	"109.808"	"12"	"12"	"12"	"12"	"100"
"190220 13:07"	"CALL"	"408"	"Darmstadt"	"Darmstadt"	"Telekom"	"Telekom 1"	"ISDN"	"NGN ISDN"	"91244963412"	"G711"	"0"	"0"	"0"	"0"	"0"	"0"	"ISDN to NGN with Dataload"	"2019.02.20 13:07:59"	"2019.02.20 13:08:03"	"3616"	"100"	"3671"	"100"	"0"	"1"	"2"	"2"	"3.62"	"7.23"	"3.64"	"7.27"	"60.429"	"120.859"	"56.717"	"113.433"	"12"	"12"	"12"	"12"	"100"
"190220 13:09"	"CALL"	"409"	"Darmstadt"	"Darmstadt"	"Telekom 1"	"Telekom 3"	"NGN ISDN"	"NGN ISDN"	"61515003856"	"G722"	"0"	"0"	"0"	"0"	"0"	"0"	"NGN to NGN with Dataload"	"2019.02.20 13:09:54"	"2019.02.20 13:09:55"	"362"	"100"	"437"	"100"	"0"	"1"	"2"	"2"	"4.5"	"8.99"	"4.47"	"8.93"	"47.198"	"94.395"	"49.833"	"99.666"	"12"	"12"	"12"	"12"	"100"
"190220 13:09"	"CALL"	"410"	"Darmstadt"	"Darmstadt"	"Telekom 3"	"Telekom 1"	"NGN ISDN"	"NGN ISDN"	"61519576290"	"G722"	"0"	"0"	"0"	"0"	"0"	"0"	"NGN to NGN with Dataload"	"2019.02.20 13:09:54"	"2019.02.20 13:09:55"	"397"	"100"	"473"	"100"	"0"	"1"	"2"	"2"	"4.48"	"8.96"	"4.46"	"8.91"	"49.344"	"98.687"	"46.812"	"93.624"	"12"	"12"	"12"	"12"	"100"
"190220 13:09"	"CALL"	"411"	"Darmstadt"	"Darmstadt"	"Telekom 2"	"Telekom 4"	"NGN ISDN"	"NGN ISDN"	"61518607888"	"G722"	"0"	"0"	"0"	"0"	"0"	"0"	"NGN to NGN with Dataload"	"2019.02.20 13:09:55"	"2019.02.20 13:09:56"	"314"	"100"	"389"	"100"	"0"	"1"	"2"	"2"	"4.48"	"8.96"	"4.46"	"8.93"	"47.812"	"95.624"	"46.719"	"93.437"	"12"	"12"	"12"	"12"	"100"
"190220 13:09"	"CALL"	"412"	"Darmstadt"	"Darmstadt"	"Telekom 4"	"Telekom 2"	"NGN ISDN"	"NGN ISDN"	"61519576288"	"G722"	"0"	"0"	"0"	"0"	"0"	"0"	"NGN to NGN with Dataload"	"2019.02.20 13:09:55"	"2019.02.20 13:09:56"	"280"	"100"	"383"	"100"	"0"	"1"	"2"	"2"	"4.47"	"8.93"	"4.46"	"8.92"	"49.083"	"98.166"	"47.958"	"95.916"	"12"	"12"	"12"	"12"	"100"
"190220 13:11"	"CALL"	"413"	"Darmstadt"	"Darmstadt"	"Telekom 1"	"Telekom 3"	"NGN ISDN"	"NGN ISDN"	"61515003856"	"G722"	"0"	"0"	"0"	"0"	"0"	"0"	"NGN to NGN"	"2019.02.20 13:11:38"	"2019.02.20 13:11:38"	"360"	"100"	"435"	"100"	"0"	"1"	"2"	"2"	"4.45"	"8.91"	"4.47"	"8.95"	"46.937"	"93.874"	"46.958"	"93.916"	"12"	"12"	"12"	"12"	"100"
"190220 13:11"	"CALL"	"414"	"Darmstadt"	"Darmstadt"	"Telekom 2"	"Telekom 4"	"NGN ISDN"	"NGN ISDN"	"61518607888"	"G722"	"0"	"0"	"0"	"0"	"0"	"0"	"NGN to NGN"	"2019.02.20 13:11:39"	"2019.02.20 13:11:39"	"273"	"100"	"387"	"100"	"0"	"1"	"2"	"2"	"4.43"	"8.87"	"4.51"	"9.03"	"47.448"	"94.895"	"47.094"	"94.187"	"12"	"12"	"12"	"12"	"100"
"190220 13:11"	"CALL"	"415"	"Darmstadt"	"Darmstadt"	"Telekom 3"	"Telekom 1"	"NGN ISDN"	"NGN ISDN"	"61519576290"	"G722"	"0"	"0"	"0"	"0"	"0"	"0"	"NGN to NGN"	"2019.02.20 13:11:39"	"2019.02.20 13:11:40"	"362"	"100"	"437"	"100"	"0"	"1"	"2"	"2"	"4.48"	"8.97"	"4.44"	"8.88"	"46.823"	"93.645"	"46.687"	"93.374"	"12"	"12"	"12"	"12"	"100"
"190220 13:11"	"CALL"	"416"	"Darmstadt"	"Darmstadt"	"Telekom 4"	"Telekom 2"	"NGN ISDN"	"NGN ISDN"	"61519576288"	"G722"	"0"	"0"	"0"	"0"	"0"	"0"	"NGN to NGN"	"2019.02.20 13:11:40"	"2019.02.20 13:11:40"	"283"	"100"	"396"	"100"	"0"	"1"	"2"	"2"	"4.46"	"8.93"	"4.5"	"9.01"	"46.448"	"92.895"	"47.458"	"94.916"	"12"	"12"	"12"	"12"	"100"
"190220 14:01"	"CALL"	"417"	"Darmstadt"	"Darmstadt"	"Telekom 1"	"Telekom"	"NGN ISDN"	"ISDN"	"61518606372"	"G711"	"0"	"0"	"0"	"0"	"0"	"0"	"NGN to ISDN"	"2019.02.20 14:01:54"	"2019.02.20 14:01:56"	"1823"	"100"	"1951"	"100"	"0"	"1"	"2"	"2"	"3.62"	"7.23"	"3.63"	"7.26"	"38.944"	"77.888"	"68.087"	"136.174"	"12"	"12"	"12"	"12"	"100"
"190220 14:01"	"CALL"	"418"	"Darmstadt"	"Darmstadt"	"Telekom 3"	"Telekom"	"NGN ISDN"	"ISDN"	"61516673686"	"G711"	"0"	"0"	"0"	"0"	"0"	"0"	"NGN to ISDN"	"2019.02.20 14:01:55"	"2019.02.20 14:01:57"	"1826"	"100"	"1954"	"100"	"0"	"1"	"2"	"2"	"3.6"	"7.21"	"3.64"	"7.27"	"39.341"	"78.681"	"68.503"	"137.007"	"12"	"12"	"12"	"12"	"100"
"190220 14:01"	"CALL"	"419"	"Darmstadt"	"Darmstadt"	"Telekom 2"	"Telekom"	"NGN ISDN"	"ISDN"	"61511535878"	"G711"	"0"	"0"	"0"	"0"	"0"	"0"	"NGN to ISDN"	"2019.02.20 14:01:55"	"2019.02.20 14:01:57"	"1879"	"100"	"2006"	"100"	"0"	"1"	"2"	"2"	"3.61"	"7.22"	"3.6"	"7.2"	"38.664"	"77.327"	"67.003"	"134.007"	"12"	"12"	"12"	"12"	"100"
"190220 14:01"	"CALL"	"420"	"Darmstadt"	"Darmstadt"	"Telekom 4"	"Telekom"	"NGN ISDN"	"ISDN"	"61516673685"	"G711"	"0"	"0"	"0"	"0"	"0"	"0"	"NGN to ISDN"	"2019.02.20 14:01:56"	"2019.02.20 14:01:58"	"1964"	"100"	"2044"	"100"	"0"	"1"	"2"	"2"	"3.65"	"7.29"	"3.58"	"7.15"	"39.903"	"79.805"	"67.649"	"135.298"	"12"	"12"	"12"	"12"	"100"
"190220 14:02"	"CALL"	"421"	"Darmstadt"	"Darmstadt"	"Telekom 7"	"Telekom 8"	"NGN ISDN"	"NGN ISDN"	"61519578186"	"G722"	"0"	"0"	"0"	"0"	"0"	"0"	"NGN to NGN"	"2019.02.20 14:02:02"	"2019.02.20 14:02:03"	"350"	"100"	"381"	"100"	"0"	"1"	"2"	"2"	"4.48"	"8.96"	"4.5"	"8.99"	"47.593"	"95.185"	"42.063"	"84.126"	"12"	"12"	"12"	"12"	"100"
"190220 14:02"	"CALL"	"422"	"Darmstadt"	"Darmstadt"	"Telekom 8"	"Telekom 7"	"NGN ISDN"	"NGN ISDN"	"61519578781"	"G722"	"0"	"0"	"0"	"0"	"0"	"0"	"NGN to NGN"	"2019.02.20 14:02:02"	"2019.02.20 14:02:03"	"289"	"100"	"422"	"100"	"0"	"1"	"2"	"2"	"4.43"	"8.86"	"4.48"	"8.97"	"43.563"	"87.126"	"49.343"	"98.685"	"12"	"12"	"12"	"12"	"100"
"190220 14:02"	"CALL"	"423"	"Darmstadt"	"Darmstadt"	"Telekom 6"	"Telekom 5"	"NGN ISDN"	"NGN ISDN"	"61519578166"	"G722"	"0"	"0"	"0"	"0"	"0"	"0"	"NGN to NGN"	"2019.02.20 14:02:02"	"2019.02.20 14:02:03"	"288"	"100"	"394"	"100"	"0"	"1"	"2"	"2"	"4.47"	"8.94"	"4.44"	"8.88"	"45.609"	"91.218"	"46.432"	"92.864"	"12"	"12"	"12"	"12"	"100"
"190220 14:02"	"CALL"	"424"	"Darmstadt"	"Darmstadt"	"Telekom 5"	"Telekom 6"	"NGN ISDN"	"NGN ISDN"	"61519578179"	"G722"	"0"	"0"	"0"	"0"	"0"	"0"	"NGN to NGN"	"2019.02.20 14:02:03"	"2019.02.20 14:02:04"	"277"	"100"	"403"	"100"	"0"	"1"	"2"	"2"	"4.48"	"8.97"	"4.5"	"9"	"45.037"	"90.073"	"45.973"	"91.947"	"12"	"12"	"12"	"12"	"100"
"190220 14:03"	"CALL"	"425"	"Darmstadt"	"Darmstadt"	"Telekom 1"	"Telekom"	"NGN ISDN"	"ISDN"	"61518606372"	"G711"	"0"	"0"	"0"	"0"	"0"	"0"	"NGN to ISDN with Dataload"	"2019.02.20 14:03:45"	"2019.02.20 14:03:47"	"1769"	"100"	"1893"	"100"	"0"	"1"	"2"	"2"	"3.6"	"7.2"	"3.63"	"7.26"	"49.216"	"98.431"	"58.993"	"117.986"	"12"	"12"	"12"	"12"	"100"
"190220 14:03"	"CALL"	"426"	"Darmstadt"	"Darmstadt"	"Telekom 2"	"Telekom"	"NGN ISDN"	"ISDN"	"61511535878"	"G711"	"0"	"0"	"0"	"0"	"0"	"0"	"NGN to ISDN with Dataload"	"2019.02.20 14:03:46"	"2019.02.20 14:03:48"	"1770"	"100"	"1894"	"100"	"0"	"1"	"2"	"2"	"3.62"	"7.25"	"3.58"	"7.16"	"50.789"	"101.577"	"58.795"	"117.59"	"12"	"12"	"12"	"12"	"100"
"190220 14:03"	"CALL"	"427"	"Darmstadt"	"Darmstadt"	"Telekom 3"	"Telekom"	"NGN ISDN"	"ISDN"	"61516673686"	"G711"	"0"	"0"	"0"	"0"	"0"	"0"	"NGN to ISDN with Dataload"	"2019.02.20 14:03:46"	"2019.02.20 14:03:48"	"1773"	"100"	"1896"	"100"	"0"	"1"	"2"	"2"	"3.58"	"7.17"	"3.65"	"7.3"	"48.913"	"97.826"	"58.816"	"117.632"	"12"	"12"	"12"	"12"	"100"
"190220 14:03"	"CALL"	"428"	"Darmstadt"	"Darmstadt"	"Telekom 4"	"Telekom"	"NGN ISDN"	"ISDN"	"61516673685"	"G711"	"0"	"0"	"0"	"0"	"0"	"0"	"NGN to ISDN with Dataload"	"2019.02.20 14:03:47"	"2019.02.20 14:03:49"	"1894"	"100"	"1962"	"100"	"0"	"1"	"2"	"2"	"3.58"	"7.15"	"3.6"	"7.19"	"48.976"	"97.952"	"60.472"	"120.944"	"12"	"12"	"12"	"12"	"100"
"190220 14:03"	"CALL"	"429"	"Darmstadt"	"Darmstadt"	"Telekom 5"	"Telekom 6"	"NGN ISDN"	"NGN ISDN"	"61519578179"	"G722"	"0"	"0"	"0"	"0"	"0"	"0"	"NGN to NGN with Dataload"	"2019.02.20 14:03:59"	"2019.02.20 14:03:59"	"267"	"100"	"382"	"100"	"0"	"1"	"2"	"2"	"4.45"	"8.89"	"4.48"	"8.97"	"50.168"	"100.336"	"48.613"	"97.226"	"12"	"12"	"12"	"12"	"100"
"190220 14:03"	"CALL"	"430"	"Darmstadt"	"Darmstadt"	"Telekom 7"	"Telekom 8"	"NGN ISDN"	"NGN ISDN"	"61519578186"	"G722"	"0"	"0"	"0"	"0"	"0"	"0"	"NGN to NGN with Dataload"	"2019.02.20 14:03:59"	"2019.02.20 14:04:00"	"257"	"100"	"381"	"100"	"0"	"1"	"2"	"2"	"4.45"	"8.9"	"4.45"	"8.89"	"49.147"	"98.294"	"48.894"	"97.788"	"12"	"12"	"12"	"12"	"100"
"190220 14:03"	"CALL"	"431"	"Darmstadt"	"Darmstadt"	"Telekom 8"	"Telekom 7"	"NGN ISDN"	"NGN ISDN"	"61519578781"	"G722"	"0"	"0"	"0"	"0"	"0"	"0"	"NGN to NGN with Dataload"	"2019.02.20 14:03:59"	"2019.02.20 14:04:00"	"332"	"100"	"429"	"100"	"0"	"1"	"2"	"2"	"4.49"	"8.98"	"4.46"	"8.93"	"46.28"	"92.56"	"48.751"	"97.502"	"12"	"12"	"12"	"12"	"100"
"190220 14:03"	"CALL"	"432"	"Darmstadt"	"Darmstadt"	"Telekom 6"	"Telekom 5"	"NGN ISDN"	"NGN ISDN"	"61519578166"	"G722"	"0"	"0"	"0"	"0"	"0"	"0"	"NGN to NGN with Dataload"	"2019.02.20 14:03:59"	"2019.02.20 14:04:00"	"285"	"100"	"394"	"100"	"0"	"1"	"2"	"2"	"4.49"	"8.98"	"4.45"	"8.91"	"48.738"	"97.477"	"45.168"	"90.335"	"12"	"12"	"12"	"12"	"100"
"190220 14:05"	"CALL"	"433"	"Darmstadt"	"Darmstadt"	"Telekom"	"Telekom 1"	"ISDN"	"NGN ISDN"	"91244963412"	"G711"	"0"	"0"	"0"	"0"	"0"	"0"	"ISDN to NGN"	"2019.02.20 14:05:42"	"2019.02.20 14:05:46"	"3318"	"100"	"3357"	"100"	"0"	"1"	"2"	"2"	"3.61"	"7.21"	"3.63"	"7.26"	"62.024"	"124.048"	"50.508"	"101.015"	"12"	"12"	"12"	"12"	"100"
"190220 14:05"	"CALL"	"434"	"Darmstadt"	"Darmstadt"	"Telekom"	"Telekom 3"	"ISDN"	"NGN ISDN"	"91244963414"	"G711"	"0"	"0"	"0"	"0"	"0"	"0"	"ISDN to NGN"	"2019.02.20 14:05:43"	"2019.02.20 14:05:46"	"3023"	"100"	"3118"	"100"	"0"	"1"	"2"	"2"	"3.62"	"7.24"	"3.61"	"7.23"	"63.024"	"126.048"	"50.362"	"100.724"	"12"	"12"	"12"	"12"	"100"
"190220 14:05"	"CALL"	"435"	"Darmstadt"	"Darmstadt"	"Telekom"	"Telekom 2"	"ISDN"	"NGN ISDN"	"91244963413"	"G711"	"0"	"0"	"0"	"0"	"0"	"0"	"ISDN to NGN"	"2019.02.20 14:05:44"	"2019.02.20 14:05:47"	"3490"	"100"	"3551"	"100"	"0"	"1"	"2"	"2"	"3.59"	"7.19"	"3.64"	"7.28"	"63.305"	"126.61"	"51.383"	"102.765"	"12"	"12"	"12"	"12"	"100"
"190220 14:05"	"CALL"	"436"	"Darmstadt"	"Darmstadt"	"Telekom"	"Telekom 4"	"ISDN"	"NGN ISDN"	"91244963415"	"G711"	"0"	"0"	"0"	"0"	"0"	"0"	"ISDN to NGN"	"2019.02.20 14:05:45"	"2019.02.20 14:05:48"	"3221"	"100"	"3270"	"100"	"0"	"1"	"2"	"2"	"3.6"	"7.21"	"3.6"	"7.2"	"63.617"	"127.235"	"50.695"	"101.39"	"12"	"12"	"12"	"12"	"100"
"190220 14:07"	"CALL"	"437"	"Darmstadt"	"Darmstadt"	"Telekom"	"Telekom 1"	"ISDN"	"NGN ISDN"	"91244963412"	"G711"	"0"	"0"	"0"	"0"	"0"	"0"	"ISDN to NGN with Dataload"	"2019.02.20 14:07:28"	"2019.02.20 14:07:31"	"3120"	"100"	"3259"	"100"	"0"	"1"	"2"	"2"	"3.6"	"7.21"	"3.6"	"7.2"	"65.618"	"131.236"	"54.881"	"109.763"	"12"	"12"	"12"	"12"	"100"
"190220 14:07"	"CALL"	"438"	"Darmstadt"	"Darmstadt"	"Telekom"	"Telekom 2"	"ISDN"	"NGN ISDN"	"91244963413"	"G711"	"0"	"0"	"0"	"0"	"0"	"0"	"ISDN to NGN with Dataload"	"2019.02.20 14:07:28"	"2019.02.20 14:07:31"	"3388"	"100"	"3425"	"100"	"0"	"1"	"2"	"2"	"3.63"	"7.26"	"3.62"	"7.24"	"64.4"	"128.799"	"50.152"	"100.305"	"12"	"12"	"12"	"12"	"100"
"190220 14:07"	"CALL"	"439"	"Darmstadt"	"Darmstadt"	"Telekom"	"Telekom 3"	"ISDN"	"NGN ISDN"	"91244963414"	"G711"	"0"	"0"	"0"	"0"	"0"	"0"	"ISDN to NGN with Dataload"	"2019.02.20 14:07:28"	"2019.02.20 14:07:31"	"3106"	"100"	"3191"	"100"	"0"	"1"	"2"	"2"	"3.58"	"7.17"	"3.66"	"7.32"	"63.149"	"126.298"	"53.465"	"106.931"	"12"	"12"	"12"	"12"	"100"
"190220 14:07"	"CALL"	"440"	"Darmstadt"	"Darmstadt"	"Telekom"	"Telekom 4"	"ISDN"	"NGN ISDN"	"91244963415"	"G711"	"0"	"0"	"0"	"0"	"0"	"0"	"ISDN to NGN with Dataload"	"2019.02.20 14:07:30"	"2019.02.20 14:07:33"	"3387"	"100"	"3424"	"100"	"0"	"1"	"2"	"2"	"3.62"	"7.25"	"3.6"	"7.19"	"68.254"	"136.507"	"56.715"	"113.43"	"12"	"12"	"12"	"12"	"100"
"190220 14:09"	"CALL"	"441"	"Darmstadt"	"Darmstadt"	"Telekom 3"	"Telekom 1"	"NGN ISDN"	"NGN ISDN"	"61519576290"	"G722"	"0"	"0"	"0"	"0"	"0"	"0"	"NGN to NGN with Dataload"	"2019.02.20 14:09:23"	"2019.02.20 14:09:24"	"362"	"100"	"438"	"100"	"0"	"1"	"2"	"2"	"4.47"	"8.95"	"4.49"	"8.98"	"49.812"	"99.624"	"47.219"	"94.437"	"12"	"12"	"12"	"12"	"100"
"190220 14:09"	"CALL"	"442"	"Darmstadt"	"Darmstadt"	"Telekom 1"	"Telekom 3"	"NGN ISDN"	"NGN ISDN"	"61515003856"	"G722"	"0"	"0"	"0"	"0"	"0"	"0"	"NGN to NGN with Dataload"	"2019.02.20 14:09:25"	"2019.02.20 14:09:25"	"364"	"100"	"440"	"100"	"0"	"1"	"2"	"2"	"4.46"	"8.92"	"4.47"	"8.93"	"48.937"	"97.874"	"48.458"	"96.916"	"12"	"12"	"12"	"12"	"100"
"190220 14:09"	"CALL"	"443"	"Darmstadt"	"Darmstadt"	"Telekom 2"	"Telekom 4"	"NGN ISDN"	"NGN ISDN"	"61518607888"	"G722"	"0"	"0"	"0"	"0"	"0"	"0"	"NGN to NGN with Dataload"	"2019.02.20 14:09:25"	"2019.02.20 14:09:26"	"366"	"100"	"442"	"100"	"0"	"1"	"2"	"2"	"4.45"	"8.91"	"4.51"	"9.02"	"48.698"	"97.395"	"45.937"	"91.874"	"12"	"12"	"12"	"12"	"100"
"190220 14:09"	"CALL"	"444"	"Darmstadt"	"Darmstadt"	"Telekom 4"	"Telekom 2"	"NGN ISDN"	"NGN ISDN"	"61519576288"	"G722"	"0"	"0"	"0"	"0"	"0"	"0"	"NGN to NGN with Dataload"	"2019.02.20 14:09:26"	"2019.02.20 14:09:26"	"291"	"100"	"396"	"100"	"0"	"1"	"2"	"2"	"4.45"	"8.9"	"4.51"	"9.01"	"48.448"	"96.895"	"49.812"	"99.624"	"12"	"12"	"12"	"12"	"100"
"190220 14:11"	"CALL"	"445"	"Darmstadt"	"Darmstadt"	"Telekom 3"	"Telekom 1"	"NGN ISDN"	"NGN ISDN"	"61519576290"	"G722"	"0"	"0"	"0"	"0"	"0"	"0"	"NGN to NGN"	"2019.02.20 14:11:09"	"2019.02.20 14:11:10"	"364"	"100"	"438"	"100"	"0"	"1"	"2"	"2"	"4.45"	"8.89"	"4.49"	"8.98"	"46.948"	"93.895"	"46.823"	"93.645"	"12"	"12"	"12"	"12"	"100"
"190220 14:11"	"CALL"	"446"	"Darmstadt"	"Darmstadt"	"Telekom 1"	"Telekom 3"	"NGN ISDN"	"NGN ISDN"	"61515003856"	"G722"	"0"	"0"	"0"	"0"	"0"	"0"	"NGN to NGN"	"2019.02.20 14:11:09"	"2019.02.20 14:11:10"	"371"	"100"	"494"	"100"	"0"	"1"	"2"	"2"	"4.46"	"8.91"	"4.45"	"8.91"	"46.208"	"92.416"	"46.948"	"93.895"	"12"	"12"	"12"	"12"	"100"
"190220 14:11"	"CALL"	"447"	"Darmstadt"	"Darmstadt"	"Telekom 4"	"Telekom 2"	"NGN ISDN"	"NGN ISDN"	"61519576288"	"G722"	"0"	"0"	"0"	"0"	"0"	"0"	"NGN to NGN"	"2019.02.20 14:11:10"	"2019.02.20 14:11:10"	"267"	"100"	"395"	"100"	"0"	"1"	"2"	"2"	"4.45"	"8.9"	"4.5"	"9"	"48.687"	"97.374"	"49.062"	"98.124"	"12"	"12"	"12"	"12"	"100"
"190220 14:11"	"CALL"	"448"	"Darmstadt"	"Darmstadt"	"Telekom 2"	"Telekom 4"	"NGN ISDN"	"NGN ISDN"	"61518607888"	"G722"	"0"	"0"	"0"	"0"	"0"	"0"	"NGN to NGN"	"2019.02.20 14:11:10"	"2019.02.20 14:11:11"	"365"	"100"	"441"	"100"	"0"	"1"	"2"	"2"	"4.45"	"8.91"	"4.48"	"8.96"	"49.448"	"98.895"	"45.344"	"90.687"	"12"	"12"	"12"	"12"	"100"
